trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,158.9903178999666,,0.00531289994250983,158.97391529998276,158.9742623999482,163.97383999999147,163.9738452999154,163.9942005999619,171.97371869999915,171.97371869999915,174.2071129999822,174.97381360002328,174.97381360002328,174.95729249995202,3.5,5.3,350,530,8,3,1.2,0.75,471,0,479,0.8,1,m,1.5803397001000121,None,,,,,,,,sub-066,COM3,47.1,2025-09-16_13h25.42.055,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9887221460989,2025-09-16 13h25.59.004787 -0400,
1,0,1,0,174.97381360002328,,,,174.9584470000118,179.9573403999675,179.95734600001015,179.9738760999171,187.97389799996745,187.97389799996745,190.1739641999593,190.9739723999519,190.9739723999519,190.9575054999441,3.64,5.16,364,516,8,3,1.2,0.75,471,1,475,0.4,1,m,1.5957458999473602,None,,,,,,,,sub-066,COM3,47.1,2025-09-16_13h25.42.055,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9887221460989,2025-09-16 13h25.59.004787 -0400,
2,0,2,0,190.9739723999519,,,,190.95850820001215,195.9574862999143,195.95749219995923,195.9740257000085,203.95744289993308,203.95744289993308,206.17414179991465,206.95747429993935,206.95747429993935,206.9409813999664,3.96,4.84,396,484,8,3,1.2,0.75,471,2,474,0.3,1,m,1.1510120000457391,None,,,,,,,,sub-066,COM3,47.1,2025-09-16_13h25.42.055,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9887221460989,2025-09-16 13h25.59.004787 -0400,
3,0,3,0,206.95747429993935,,,,206.94190620002337,211.94099759997334,211.94100380002055,211.95752109994646,219.94093389995396,219.94093389995396,222.15763399994466,222.9409663999686,222.9409663999686,222.92446399992332,4.25,4.55,425,455,8,3,1.2,0.75,471,3,474,0.3,1,m,1.3514139999169856,None,,,,,,,,sub-066,COM3,47.1,2025-09-16_13h25.42.055,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9887221460989,2025-09-16 13h25.59.004787 -0400,
4,0,4,0,222.9409663999686,,,,222.92537630000152,227.9244950999273,227.92450109997299,227.9410171000054,235.92443909996655,235.92443909996655,238.1411030999152,238.9243416999234,238.9243416999234,238.90794870001264,3.26,5.54,326,554,8,3,1.2,0.75,471,0,474,0.3,1,m,1.645829299930483,None,,,,,,,,sub-066,COM3,47.1,2025-09-16_13h25.42.055,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9887221460989,2025-09-16 13h25.59.004787 -0400,
5,0,5,0,238.9243416999234,,,,238.90888000000268,243.90799129998777,243.90799709991552,243.92451869999059,251.9079301999882,251.9079301999882,254.12449790001847,254.90798309992533,254.90798309992533,254.891440999927,3.27,5.53,327,553,8,3,1.2,0.75,471,1,474,0.3,1,m,1.5731281000189483,None,,,,,,,,sub-066,COM3,47.1,2025-09-16_13h25.42.055,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9887221460989,2025-09-16 13h25.59.004787 -0400,
6,0,6,0,254.90798309992533,,,,254.89238909992855,259.89150429994334,259.8915103999898,259.9080133999232,267.8914269999368,267.8914269999368,270.108119099983,270.8914471999742,270.8914471999742,270.87494220002554,3.61,5.19,361,519,8,3,1.2,0.75,471,2,474,0.3,None,None,,,,,,,,,,sub-066,COM3,47.1,2025-09-16_13h25.42.055,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9887221460989,2025-09-16 13h25.59.004787 -0400,
7,0,7,0,270.8914471999742,,,,270.8757959000068,275.87497609993443,275.87498249998316,275.89151129999664,283.8749191999668,283.8749191999668,286.0916126000229,286.8749728000257,286.8749728000257,286.8584478999255,3.82,4.98,382,498,8,3,1.2,0.75,471,3,474,0.3,0,n,0.9384309999877587,None,,,,,,,,sub-066,COM3,47.1,2025-09-16_13h25.42.055,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9887221460989,2025-09-16 13h25.59.004787 -0400,
8,0,8,0,286.8749728000257,,,,286.8593726999825,291.85846699995454,291.85847320000175,291.87500739993993,299.8584262999939,299.8584262999939,302.07511039997917,302.85846799996216,302.85846799996216,302.841931700008,4.72,4.08,472,408,8,3,1.2,0.75,471,0,477,0.6,1,m,0.4070724000921473,None,,,,,,,,sub-066,COM3,47.1,2025-09-16_13h25.42.055,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9887221460989,2025-09-16 13h25.59.004787 -0400,
9,0,9,0,302.85846799996216,,,,302.84292299998924,307.8420337999705,307.8420404000208,307.8584365999559,315.8418403000105,315.8418403000105,318.0585215999745,318.84191399998963,318.84191399998963,318.8254263999406,4.34,4.46,434,446,8,3,1.2,0.75,471,1,477,0.6,1,m,0.9351853000698611,None,,,,,,,,sub-066,COM3,47.1,2025-09-16_13h25.42.055,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9887221460989,2025-09-16 13h25.59.004787 -0400,
10,0,10,0,318.84191399998963,,,,318.82636289997026,323.8254721999401,323.82547809998505,323.8419985999353,331.8252960999962,331.8252960999962,334.04210909991525,334.82546099997126,334.82546099997126,334.80895989993587,4.54,4.26,454,426,8,3,1.2,0.75,471,2,475,0.39999999999999997,1,m,1.138986400095746,None,,,,,,,,sub-066,COM3,47.1,2025-09-16_13h25.42.055,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9887221460989,2025-09-16 13h25.59.004787 -0400,
11,0,11,0,334.82546099997126,,,,334.8099177000113,339.80895759991836,339.8089626999572,339.82550319994334,347.8254577999469,347.8254577999469,350.0254842999857,350.8254932999844,350.8254932999844,350.8089715000242,3.77,5.03,377,503,8,3,1.2,0.75,471,3,475,0.39999999999999997,1,m,0.8432528999401256,None,,,,,,,,sub-066,COM3,47.1,2025-09-16_13h25.42.055,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9887221460989,2025-09-16 13h25.59.004787 -0400,
12,0,12,0,350.8254932999844,,,,350.8098903999198,355.8089889999246,355.808994699968,355.82553029991686,363.80907019996084,363.80907019996084,366.02577339997515,366.8091213000007,366.8091213000007,366.79259009996895,3.38,5.42,338,542,8,3,1.2,0.75,471,0,474,0.3,1,m,0.6079280999256298,None,,,,,,,,sub-066,COM3,47.1,2025-09-16_13h25.42.055,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9887221460989,2025-09-16 13h25.59.004787 -0400,
13,0,13,0,366.8091213000007,,,,366.79350879997946,371.79263359995093,371.79263929999433,371.8091497999849,379.7925881999545,379.7925881999545,382.0092653000029,382.7926083999919,382.7926083999919,382.7760893999366,3.71,5.09,371,509,8,3,1.2,0.75,471,1,474,0.3,1,m,0.952980799949728,None,,,,,,,,sub-066,COM3,47.1,2025-09-16_13h25.42.055,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9887221460989,2025-09-16 13h25.59.004787 -0400,
14,0,14,0,382.7926083999919,,,,382.77702849998605,387.77599679993,387.7760027999757,387.7925359000219,395.7759504999267,395.7759504999267,397.9926399999531,398.77600600000005,398.77600600000005,398.75946229998954,4.25,4.55,425,455,8,3,1.2,0.75,471,2,474,0.3,1,m,0.6527032000012696,None,,,,,,,,sub-066,COM3,47.1,2025-09-16_13h25.42.055,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9887221460989,2025-09-16 13h25.59.004787 -0400,
15,0,15,0,398.77600600000005,,,,398.76037759997416,403.75949560001027,403.75950179994106,403.7760754999472,411.7594573999522,411.7594573999522,413.9761451999657,414.75948579993565,414.75948579993565,414.74296659999527,3.91,4.89,391,488,8,3,1.2,0.75,471,3,474,0.3,1,m,1.308927399921231,None,,,,,,,,sub-066,COM3,47.1,2025-09-16_13h25.42.055,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9887221460989,2025-09-16 13h25.59.004787 -0400,
16,0,16,0,414.75948579993565,,,,414.7438579999143,419.74303000001237,419.7430362999439,419.75953759998083,427.7429507999914,427.7429507999914,429.9596755999373,430.74300030001905,430.74300030001905,430.72645890002605,3.66,5.14,366,514,8,3,1.2,0.75,471,0,474,0.3,1,m,1.1621882000472397,None,,,,,,,,sub-066,COM3,47.1,2025-09-16_13h25.42.055,2024_RDpaindiscrimination_QUEST,2023.2.3,59.9887221460989,2025-09-16 13h25.59.004787 -0400,
