trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
10,0,10,0,370.6936246000696,,,,370.67804780008737,375.677109500044,375.6771160000935,375.6936438000994,383.67719330010004,383.67719330010004,385.89387370005716,386.67710530001204,386.67710530001204,386.6606636000797,3.37,5.43,337,543,8,3,1.2,0.75,430,2,439,0.8999999999999999,1,m,0.5133654000237584,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
11,0,11,0,386.67710530001204,,,,386.6616122000851,391.6606655000942,391.66067180002574,391.6771424000617,399.66064150002785,399.66064150002785,401.87736600008793,402.66071520000696,402.66071520000696,402.6442193000112,3.75,5.05,375,505,8,3,1.2,0.75,430,3,439,0.8999999999999999,1,m,0.8505874000256881,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
12,0,12,0,402.66071520000696,,,,402.64519190008286,407.64429080008995,407.644299400039,407.6607713000849,415.64418930001557,415.64418930001557,417.86075830005575,418.6441269000061,418.6441269000061,418.6276522000553,4.27,4.53,426,453,8,3,1.2,0.75,430,0,438,0.7999999999999999,1,m,0.9676527000265196,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
13,0,13,0,418.6441269000061,,,,418.62854880001396,423.6276181000285,423.62762470007874,423.64414870005567,431.62759730010293,431.62759730010293,433.8443337000208,434.62760790006723,434.62760790006723,434.6111237000441,3.74,5.06,374,505,8,3,1.2,0.75,430,1,438,0.7999999999999999,0,n,0.6406655000755563,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
14,0,14,0,434.62760790006723,,,,434.6120736000594,439.6111713000573,439.6111779001076,439.6276817000471,447.6111413000617,447.6111413000617,449.82781830010936,450.6111312001012,450.6111312001012,450.5946576000424,3.49,5.31,349,531,8,3,1.2,0.75,430,2,439,0.8999999999999999,1,m,0.7478142998879775,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
15,0,15,0,450.6111312001012,,,,450.5956193000311,455.59470430004876,455.5947104000952,455.6111793000018,463.59463370009325,463.59463370009325,465.81136770010926,466.59470610006247,466.59470610006247,466.5781654000748,4.64,4.16,463,416,8,3,1.2,0.75,430,3,439,0.8999999999999999,1,m,0.7237507000099868,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
16,0,16,0,466.59470610006247,,,,466.5790691000875,471.5781905000331,471.578196400078,471.5947251000907,479.57814320002217,479.57814320002217,481.7948689000914,482.578167000087,482.578167000087,482.5616149000125,4.2,4.6,420,459,8,3,1.2,0.75,430,0,438,0.7999999999999999,1,m,0.5767037000041455,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
17,0,17,0,482.578167000087,,,,482.5625269000884,487.561611500103,487.5616173000308,487.57820850005373,495.56170280009974,495.56170280009974,497.77837519999593,498.5617138000671,498.5617138000671,498.54519650002476,3.65,5.15,365,515,8,3,1.2,0.75,430,1,438,0.7999999999999999,0,n,0.6345888000214472,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
18,0,18,0,498.5617138000671,,,,498.5460944001097,503.54521930008195,503.5452253000112,503.56175190000795,511.54518330004066,511.54518330004066,513.761861700099,514.5452017000644,514.5452017000644,514.5286917000776,4.25,4.55,425,455,8,3,1.2,0.75,430,2,439,0.8999999999999999,1,m,0.5345084000146016,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
19,0,19,0,514.5452017000644,,,,514.5296248000814,519.5287144000176,519.5287203000626,519.5452656000853,527.5286919000791,527.5286919000791,529.7453704000218,530.5287141000153,530.5287141000153,530.5122393000638,3.36,5.44,336,544,8,3,1.2,0.75,430,3,439,0.8999999999999999,1,m,1.3421317000174895,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
20,0,20,0,530.5287141000153,,,,530.5132336000679,535.5122276000911,535.5122339000227,535.5287822000682,543.5122271000873,543.5122271000873,545.7288368000882,546.5122348000295,546.5122348000295,546.495705600013,3.84,4.96,384,496,8,3,1.2,0.75,430,0,438,0.7999999999999999,0,n,0.6029411000199616,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
21,0,21,0,546.5122348000295,,,,546.4966055999976,551.4957304000854,551.4957360000117,551.5122693000594,559.4956938000396,559.4956938000396,561.7123674000613,562.4957172001014,562.4957172001014,562.4792158000637,3.86,4.94,386,494,8,3,1.2,0.75,430,1,439,0.8999999999999999,1,m,0.40327479992993176,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
22,0,22,0,562.4957172001014,,,,562.4802046000259,567.4792228000006,567.4792287000455,567.4957829000195,575.4790795000736,575.4790795000736,577.6958937000018,578.4791401000693,578.4791401000693,578.4626319000963,3.52,5.28,352,528,8,3,1.2,0.75,430,2,439,0.8999999999999999,1,m,0.8246805000817403,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
23,0,23,0,578.4791401000693,,,,578.463553700014,583.4626278000651,583.4626338999951,583.4792324000737,591.46256860008,591.46256860008,593.6793845000211,594.4627156000352,594.4627156000352,594.4461766000604,4.15,4.65,415,465,8,3,1.2,0.75,430,3,438,0.7999999999999999,0,n,0.8723072001012042,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
24,0,24,0,594.4627156000352,,,,594.4470691001043,599.4462638000259,599.4462699000724,599.4627750000218,607.4461964000948,607.4461964000948,609.6628079999937,610.4462212000508,610.4462212000508,610.4297147000907,4.07,4.73,407,473,8,3,1.2,0.75,430,0,439,0.8999999999999999,1,m,0.9645400000736117,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
25,0,25,0,610.4462212000508,,,,610.4306172000943,615.4296996000921,615.4297065000283,615.4462773000123,623.4296918000327,623.4296918000327,625.6464033999946,626.4296513000736,626.4296513000736,626.4133282999974,3.79,5.01,379,501,8,3,1.2,0.75,430,1,439,0.8999999999999999,1,m,0.7968663999345154,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
26,0,26,0,626.4296513000736,,,,626.4142689000582,631.4131353000412,631.4131414000876,631.4296712001087,639.4131966000423,639.4131966000423,641.6298060000408,642.4131527000573,642.4131527000573,642.3966377000324,4.12,4.68,412,468,8,3,1.2,0.75,430,2,438,0.7999999999999999,0,n,0.8655828000046313,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
27,0,27,0,642.4131527000573,,,,642.3975305000786,647.3967583000194,647.396765200072,647.4132097000256,655.3966557000531,655.3966557000531,657.6133773000911,658.3966597000835,658.3966597000835,658.3801714000292,4.55,4.25,455,425,8,3,1.2,0.75,430,3,439,0.8999999999999999,1,m,0.3700558999553323,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
28,0,28,0,658.3966597000835,,,,658.3811285000993,663.3802315000212,663.3802373000653,663.3967094999971,671.3802288000006,671.3802288000006,673.596809700015,674.3801722000353,674.3801722000353,674.3636130000232,4.12,4.68,412,468,8,3,1.2,0.75,430,0,439,0.8999999999999999,1,m,0.4622413000324741,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
29,0,29,0,674.3801722000353,,,,674.3645628000377,679.363742900081,679.3637484000064,679.3802583001088,687.3637041000184,687.3637041000184,689.5803917000303,690.3637092000572,690.3637092000572,690.347141800099,4.14,4.66,413,466,8,3,1.2,0.75,430,1,438,0.7999999999999999,0,n,0.523310299962759,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
30,0,30,0,690.3637092000572,,,,690.3480452001095,695.3471721000969,695.3471783000277,695.3637539000483,703.3472078000195,703.3472078000195,705.5638752999948,706.3471600000048,706.3471600000048,706.3307304000482,3.4,5.4,340,540,8,3,1.2,0.75,430,2,439,0.8999999999999999,1,m,1.003261600038968,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
31,0,31,0,706.3471600000048,,,,706.3316879000049,711.3307213000953,711.3307273000246,711.3472088000271,719.330692000105,719.330692000105,721.5472878,722.3306667000288,722.3306667000288,722.3141111000441,3.9,4.9,390,490,8,3,1.2,0.75,430,3,439,0.8999999999999999,0,n,1.6159311999799684,None,,,,,,,,sub-068,COM3,43.0,2025-09-19_15h57.22.676,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00398428092364,2025-09-19 15h57.33.615608 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.3149305999978,722.3306667000288,728.3807849000441,728.3142403000966,0.8499999999999998,43.85,0.8668597326800052,,,,,,,,,
