trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,137.45465190000004,,0.003212599999642407,137.4382403999998,137.43864589999976,142.4381398999999,142.43814569999995,142.45460989999992,150.43799529999978,150.43799529999978,152.6547596999999,153.43813009999985,153.43813009999985,153.42165709999972,3.62,5.18,362,518,8,3,1.2,0.75,464,0,472,0.8,0,n,1.1807991999999103,None,,,,,,,,sub-064,COM3,46.4,2025-09-09_13h36.16.063,2024_RDpaindiscrimination_QUEST,2023.2.3,60.000132000258695,2025-09-09 13h36.33.967845 -0400,
1,0,1,0,153.43813009999985,,,,153.4228667999996,158.42161799999985,158.4216234999999,158.43815349999977,166.43822109999974,166.43822109999974,168.63818709999987,169.43817349999972,169.43817349999972,169.4216564999997,3.56,5.24,356,524,8,3,1.2,0.75,464,1,474,1,0,n,0.38423889999967287,None,,,,,,,,sub-064,COM3,46.4,2025-09-09_13h36.16.063,2024_RDpaindiscrimination_QUEST,2023.2.3,60.000132000258695,2025-09-09 13h36.33.967845 -0400,
2,0,2,0,169.43817349999972,,,,169.42259969999986,174.42177189999984,174.4217776999999,174.4382410999997,182.4217136999996,182.4217136999996,184.6383579999997,185.4217481999999,185.4217481999999,185.40527159999965,4.44,4.36,444,436,8,3,1.2,0.75,464,2,474,1,0,n,0.4405268000000433,None,,,,,,,,sub-064,COM3,46.4,2025-09-09_13h36.16.063,2024_RDpaindiscrimination_QUEST,2023.2.3,60.000132000258695,2025-09-09 13h36.33.967845 -0400,
3,0,3,0,185.4217481999999,,,,185.40621069999997,190.4053418999997,190.4053469999999,190.42184129999987,198.40525639999987,198.40525639999987,200.6219355999997,201.40526669999963,201.40526669999963,201.38876129999971,3.68,5.12,368,512,8,3,1.2,0.75,464,3,474,1,0,n,1.084949300000062,None,,,,,,,,sub-064,COM3,46.4,2025-09-09_13h36.16.063,2024_RDpaindiscrimination_QUEST,2023.2.3,60.000132000258695,2025-09-09 13h36.33.967845 -0400,
4,0,4,0,201.40526669999963,,,,201.38970470000004,206.38878339999974,206.38878879999993,206.40532789999997,214.38874309999983,214.38874309999983,216.60543899999993,217.38876619999974,217.38876619999974,217.3722558999998,3.4,5.4,340,540,8,3,1.2,0.75,464,0,474,1,0,n,0.9863913999997749,None,,,,,,,,sub-064,COM3,46.4,2025-09-09_13h36.16.063,2024_RDpaindiscrimination_QUEST,2023.2.3,60.000132000258695,2025-09-09 13h36.33.967845 -0400,
5,0,5,0,217.38876619999974,,,,217.3732103999996,222.3722155999999,222.37222119999979,222.38874050000004,230.37223909999966,230.37223909999966,232.58894250000003,233.37226889999965,233.37226889999965,233.35572890000003,3.97,4.83,397,483,8,3,1.2,0.75,464,1,474,1,1,m,0.7026217000002362,None,,,,,,,,sub-064,COM3,46.4,2025-09-09_13h36.16.063,2024_RDpaindiscrimination_QUEST,2023.2.3,60.000132000258695,2025-09-09 13h36.33.967845 -0400,
6,0,6,0,233.37226889999965,,,,233.35664150000002,238.3557834999997,238.35578940000005,238.37235089999967,246.35575010000002,246.35575010000002,248.57242159999987,249.3557483999998,249.3557483999998,249.33926219999967,4.4,4.4,440,440,8,3,1.2,0.75,464,2,471,0.7,1,m,0.31021929999997155,None,,,,,,,,sub-064,COM3,46.4,2025-09-09_13h36.16.063,2024_RDpaindiscrimination_QUEST,2023.2.3,60.000132000258695,2025-09-09 13h36.33.967845 -0400,
7,0,7,0,249.3557483999998,,,,249.3401798,254.3393099,254.33931589999975,254.3558192999999,262.33919739999965,262.33919739999965,264.5559106999999,265.33921029999965,265.33921029999965,265.3227616999998,4.56,4.24,455,424,8,3,1.2,0.75,464,3,471,0.7,1,m,0.4444462999999814,None,,,,,,,,sub-064,COM3,46.4,2025-09-09_13h36.16.063,2024_RDpaindiscrimination_QUEST,2023.2.3,60.000132000258695,2025-09-09 13h36.33.967845 -0400,
8,0,8,0,265.33921029999965,,,,265.3236829999996,270.3227678999997,270.32277380000005,270.33926440000005,278.3226319999999,278.3226319999999,280.5393153,281.32266630000004,281.32266630000004,281.3062086,4.03,4.77,403,476,8,3,1.2,0.75,464,0,468,0.39999999999999997,0,n,1.036873800000194,None,,,,,,,,sub-064,COM3,46.4,2025-09-09_13h36.16.063,2024_RDpaindiscrimination_QUEST,2023.2.3,60.000132000258695,2025-09-09 13h36.33.967845 -0400,
9,0,9,0,281.32266630000004,,,,281.30712779999976,286.30627860000004,286.3062838999999,286.32280779999974,294.3062246999998,294.3062246999998,296.5229801999999,297.3062473,297.3062473,297.28973069999984,3.31,5.49,331,549,8,3,1.2,0.75,464,1,470,0.6,0,n,0.3610062999996444,None,,,,,,,,sub-064,COM3,46.4,2025-09-09_13h36.16.063,2024_RDpaindiscrimination_QUEST,2023.2.3,60.000132000258695,2025-09-09 13h36.33.967845 -0400,
10,0,10,0,297.3062473,,,,297.2906730999998,302.28976829999965,302.28977499999974,302.3063395999998,310.28971299999967,310.28971299999967,312.5064153999997,313.2897539999999,313.2897539999999,313.2732453999997,3.53,5.27,353,527,8,3,1.2,0.75,464,2,472,0.8,1,m,0.4339979999999741,None,,,,,,,,sub-064,COM3,46.4,2025-09-09_13h36.16.063,2024_RDpaindiscrimination_QUEST,2023.2.3,60.000132000258695,2025-09-09 13h36.33.967845 -0400,
11,0,11,0,313.2897539999999,,,,313.27419139999984,318.2732683999998,318.2732741,318.28979149999986,326.27323479999995,326.27323479999995,328.48990109999977,329.2732498999999,329.2732498999999,329.25673449999977,4.29,4.51,429,451,8,3,1.2,0.75,464,3,472,0.8,1,m,0.34873760000027687,None,,,,,,,,sub-064,COM3,46.4,2025-09-09_13h36.16.063,2024_RDpaindiscrimination_QUEST,2023.2.3,60.000132000258695,2025-09-09 13h36.33.967845 -0400,
12,0,12,0,329.2732498999999,,,,329.2576670999997,334.2567362999994,334.25674409999965,334.2733156999998,342.25670799999943,342.25670799999943,344.4734029999995,345.2567047999996,345.2567047999996,345.24025370000027,4.1,4.7,409,470,8,3,1.2,0.75,464,0,471,0.7000000000000001,0,n,1.141930699999648,None,,,,,,,,sub-064,COM3,46.4,2025-09-09_13h36.16.063,2024_RDpaindiscrimination_QUEST,2023.2.3,60.000132000258695,2025-09-09 13h36.33.967845 -0400,
13,0,13,0,345.2567047999996,,,,345.24123349999945,350.2401344999994,350.2401407000002,350.25670429999946,358.2402185999995,358.2402185999995,360.4569041999998,361.2401926999996,361.2401926999996,361.2237381,4.67,4.13,467,413,8,3,1.2,0.75,464,1,472,0.8,1,m,0.8709754999999859,None,,,,,,,,sub-064,COM3,46.4,2025-09-09_13h36.16.063,2024_RDpaindiscrimination_QUEST,2023.2.3,60.000132000258695,2025-09-09 13h36.33.967845 -0400,
14,0,14,0,361.2401926999996,,,,361.2247185000001,366.22364770000013,366.2236539999999,366.2402483000001,374.22382210000023,374.22382210000023,376.4403563999999,377.22373670000025,377.22373670000025,377.2073341999999,4.42,4.38,442,438,8,3,1.2,0.75,464,2,472,0.8,1,m,0.4829863999993904,None,,,,,,,,sub-064,COM3,46.4,2025-09-09_13h36.16.063,2024_RDpaindiscrimination_QUEST,2023.2.3,60.000132000258695,2025-09-09 13h36.33.967845 -0400,
15,0,15,0,377.22373670000025,,,,377.20831059999955,382.20712909999975,382.20713469999964,382.22367089999943,390.22375259999944,390.22375259999944,392.4238031,393.22381840000025,393.22381840000025,393.2072570999994,3.58,5.22,358,522,8,3,1.2,0.75,464,3,471,0.7000000000000001,1,m,0.4345305999995617,None,,,,,,,,sub-064,COM3,46.4,2025-09-09_13h36.16.063,2024_RDpaindiscrimination_QUEST,2023.2.3,60.000132000258695,2025-09-09 13h36.33.967845 -0400,
16,0,16,0,393.22381840000025,,,,393.20816179999974,398.2072882999996,398.2072936999998,398.22386099999994,406.2074063999994,406.2074063999994,408.4239352999998,409.20727919999945,409.20727919999945,409.1907682999995,4.1,4.7,409,470,8,3,1.2,0.75,464,0,471,0.7000000000000001,0,n,0.910991699999613,None,,,,,,,,sub-064,COM3,46.4,2025-09-09_13h36.16.063,2024_RDpaindiscrimination_QUEST,2023.2.3,60.000132000258695,2025-09-09 13h36.33.967845 -0400,
17,0,17,0,409.20727919999945,,,,409.19167659999994,414.1908635999994,414.1908688999997,414.2073561000002,422.1908133000002,422.1908133000002,424.4075154999996,425.1907927999996,425.1907927999996,425.1743241999998,4.37,4.43,437,443,8,3,1.2,0.75,464,1,472,0.8,0,n,1.135710300000028,None,,,,,,,,sub-064,COM3,46.4,2025-09-09_13h36.16.063,2024_RDpaindiscrimination_QUEST,2023.2.3,60.000132000258695,2025-09-09 13h36.33.967845 -0400,
18,0,18,0,425.1907927999996,,,,425.1752716999995,430.17435780000005,430.17436359999965,430.1909045999996,438.17432679999956,438.17432679999956,440.39103959999966,441.1743357999999,441.1743357999999,441.15782660000013,4.27,4.53,426,453,8,3,1.2,0.75,464,2,473,0.9,1,m,0.38823520000005374,None,,,,,,,,sub-064,COM3,46.4,2025-09-09_13h36.16.063,2024_RDpaindiscrimination_QUEST,2023.2.3,60.000132000258695,2025-09-09 13h36.33.967845 -0400,
