trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,151.3648639000021,,0.013058000011369586,151.3484627000289,151.34884750004858,156.34837800002424,156.34838390001096,156.37113110005157,164.3483088000212,164.3483088000212,166.58168930001557,167.3483784000273,167.3483784000273,167.33187040005578,4.71,4.09,471,409,8,3,1.2,0.75,450,0,458,0.8,0,n,1.609814000024926,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
1,0,1,0,167.3483784000273,,,,167.33301120001124,172.33191130001796,172.33191680000164,172.34844320005504,180.3485123999999,180.3485123999999,182.5485521000228,183.3485569000477,183.3485569000477,183.3320820000372,3.72,5.08,372,508,8,3,1.2,0.75,450,1,460,1,0,n,1.701318999985233,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
2,0,2,0,183.3485569000477,,,,183.33306440000888,188.33203320001485,188.33203870005673,188.34858520003036,196.3320499000256,196.3320499000256,198.54872350004734,199.3320667000371,199.3320667000371,199.31554800004233,3.55,5.25,355,525,8,3,1.2,0.75,450,2,460,1,0,n,1.8305850000469945,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
3,0,3,0,199.3320667000371,,,,199.3165046000504,204.31558910000604,204.3155949000502,204.33212720003212,212.31554920005146,212.31554920005146,214.53222810005536,215.31558700004825,215.31558700004825,215.29908070003148,3.78,5.02,378,501,8,3,1.2,0.75,450,3,460,1,1,m,1.642668699962087,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
4,0,4,0,215.31558700004825,,,,215.29999170004157,220.29911050002556,220.29911640001228,220.3156003000331,228.2990703000105,228.2990703000105,230.51564330002293,231.2991055000457,231.2991055000457,231.2825993000297,3.37,5.43,337,543,8,3,1.2,0.75,450,0,457,0.7,0,n,1.346973399980925,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
5,0,5,0,231.2991055000457,,,,231.28358780004783,236.2826277000131,236.28263380000135,236.2991187000298,244.28259750001598,244.28259750001598,246.49928810005076,247.2826114000054,247.2826114000054,247.2661158000119,3.68,5.12,368,512,8,3,1.2,0.75,450,1,459,0.8999999999999999,0,n,2.904337700048927,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
6,0,6,0,247.2826114000054,,,,247.26706930005457,252.26616430003196,252.26617010001792,252.2826841000351,260.2660151000018,260.2660151000018,262.4827138000401,263.26605310000014,263.26605310000014,263.24953730002744,3.39,5.41,339,541,8,3,1.2,0.75,450,2,460,1,1,m,0.8315704999840818,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
7,0,7,0,263.26605310000014,,,,263.25045880000107,268.2496225000359,268.2496290000272,268.2661500000395,276.249631600047,276.249631600047,278.46633390005445,279.2496608000365,279.2496608000365,279.23313659999985,4.54,4.26,454,426,8,3,1.2,0.75,450,3,460,1,0,n,0.9887712000054307,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
8,0,8,0,279.2496608000365,,,,279.23403780005174,284.23320470005274,284.2332102000364,284.24971160001587,292.23306370002683,292.23306370002683,294.44982950005215,295.2331699000206,295.2331699000206,295.2166654000175,4.2,4.6,420,459,8,3,1.2,0.75,450,0,460,1,1,m,0.845726800034754,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
9,0,9,0,295.2331699000206,,,,295.217571300047,300.2166598000331,300.216665200016,300.23313010000857,308.2166747000301,308.2166747000301,310.433380500006,311.2166994000436,311.2166994000436,311.20020180003485,3.44,5.36,344,536,8,3,1.2,0.75,450,1,460,1,0,n,1.4009700000169687,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
10,0,10,0,311.2166994000436,,,,311.20110660005594,316.2002280000015,316.2002338000457,316.21674140001414,324.2001761000138,324.2001761000138,326.4168691000086,327.2001486000372,327.2001486000372,327.18369140004506,4.75,4.05,475,405,8,3,1.2,0.75,450,2,460,1,1,m,1.5771414999617264,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
11,0,11,0,327.2001486000372,,,,327.1846010000445,332.18373830005294,332.1837441000389,332.20015340001555,340.1836916000466,340.1836916000466,342.400299800036,343.1836432000273,343.1836432000273,343.16710970003624,4.1,4.7,409,470,8,3,1.2,0.75,450,3,460,1,0,n,1.66142919997219,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
12,0,12,0,343.1836432000273,,,,343.1680873000296,348.16714480001247,348.1671507000574,348.18366710003465,356.1672311000293,356.1672311000293,358.3839170000283,359.1672042000573,359.1672042000573,359.15072890004376,3.37,5.43,337,543,8,3,1.2,0.75,450,0,460,1,0,n,1.487247999990359,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
13,0,13,0,359.1672042000573,,,,359.1516719000065,364.1506964000291,364.15070230001584,364.1672500000568,372.15073330001906,372.15073330001906,374.3672970000189,375.1506612000521,375.1506612000521,375.1341278000036,3.71,5.09,371,509,8,3,1.2,0.75,450,1,460,1,1,m,1.3912193000433035,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
14,0,14,0,375.1506612000521,,,,375.1350311000133,380.13415460003307,380.13415980001446,380.15069370000856,388.13425250002183,388.13425250002183,390.3509449000121,391.1343020000495,391.1343020000495,391.1177885000361,3.7,5.1,370,509,8,3,1.2,0.75,450,2,460,1,0,n,1.5082152000395581,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
15,0,15,0,391.1343020000495,,,,391.1187386000529,396.11768780002603,396.11769320000894,396.1342218000209,404.1177709000185,404.1177709000185,406.3344762000488,407.1176860000123,407.1176860000123,407.1012223000289,4.08,4.72,408,472,8,3,1.2,0.75,450,3,460,1,1,m,1.2131432000314817,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
16,0,16,0,407.1176860000123,,,,407.1021599000087,412.10147600003984,412.10148140002275,412.117799700005,420.1011644000537,420.1011644000537,422.31785990000935,423.10119840002153,423.10119840002153,423.08468700002413,3.79,5.01,379,501,8,3,1.2,0.75,450,0,460,1,1,m,1.6728427999769337,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
17,0,17,0,423.10119840002153,,,,423.0856082000537,428.08471150003606,428.084716900019,428.1012603000272,436.08469040005,436.08469040005,438.30137850000756,439.08472420001635,439.08472420001635,439.0682031000033,3.63,5.17,363,517,8,3,1.2,0.75,450,1,459,0.9,0,n,1.2609142999863252,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
18,0,18,0,439.08472420001635,,,,439.06913930003066,444.068252600031,444.06825830001617,444.0847825000528,452.0682398000499,452.0682398000499,454.2849482000456,455.0682668000227,455.0682668000227,455.05172450002283,3.3,5.5,330,550,8,3,1.2,0.75,450,2,460,1.0,0,n,1.4218630999675952,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
19,0,19,0,455.0682668000227,,,,455.05265840003267,460.0517541000154,460.05175960005727,460.06829850003123,468.05176950001623,468.05176950001623,470.2684288000455,471.0521434000111,471.0521434000111,471.0352399000549,4.19,4.61,419,461,8,3,1.2,0.75,450,3,460,1,0,n,1.0184250000165775,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
20,0,20,0,471.0521434000111,,,,471.0361487000482,476.03528130002087,476.03528630000073,476.05182090000017,484.03527310001664,484.03527310001664,486.2519397000433,487.0352998000453,487.0352998000453,487.01875860005384,4.24,4.56,424,455,8,3,1.2,0.75,450,0,460,1,0,n,1.445930700050667,None,,,,,,,,sub-056,COM3,45,2025-06-09_13h50.11.504,2024_RDpaindiscrimination_QUEST,2023.2.3,59.998044055855004,2025-06-09 13h50.23.449741 -0400,
