trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,192.72636590059847,,0.007374300621449947,192.7099438002333,192.71033480018377,197.70986630022526,197.7098719002679,197.72642130032182,205.70985420048237,205.70985420048237,207.92654730007052,208.70983189996332,208.70983189996332,208.69337130058557,4.33,4.47,433,447,8,3,1.2,0.75,438,0,446,0.8,0,m,2.2152736000716686,None,,,,,,,,sub-071,COM3,43.8,2026-02-05_10h27.31.135,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0257390092636,2026-02-05 10h27.57.227184 -0500,
1,0,1,0,208.70983189996332,,,,208.69452120084316,213.69342980068177,213.69343560002744,213.70994690060616,221.70996330026537,221.70996330026537,223.91009260062128,224.71007360052317,224.71007360052317,224.69359610043466,4.51,4.29,451,429,8,3,1.2,0.75,438,1,448,1,0,m,0.6713763996958733,None,,,,,,,,sub-071,COM3,43.8,2026-02-05_10h27.31.135,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0257390092636,2026-02-05 10h27.57.227184 -0500,
2,0,2,0,224.71007360052317,,,,224.69452360086143,229.69352460000664,229.69353080075234,229.710136000067,237.69361750036478,237.69361750036478,239.91017310041934,240.6936013000086,240.6936013000086,240.6770816007629,4.45,4.35,445,434,8,3,1.2,0.75,438,2,448,1,1,n,0.5875591998919845,None,,,,,,,,sub-071,COM3,43.8,2026-02-05_10h27.31.135,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0257390092636,2026-02-05 10h27.57.227184 -0500,
3,0,3,0,240.6936013000086,,,,240.67803410068154,245.67714770045131,245.67715420015156,245.69365800078958,253.67717269994318,253.67717269994318,255.89377810060978,256.67711700033396,256.67711700033396,256.6606481000781,4.01,4.79,401,479,8,3,1.2,0.75,438,3,445,0.7,0,m,0.4922978999093175,None,,,,,,,,sub-071,COM3,43.8,2026-02-05_10h27.31.135,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0257390092636,2026-02-05 10h27.57.227184 -0500,
4,0,4,0,256.67711700033396,,,,256.6615904001519,261.66061150003225,261.6606171000749,261.67719970084727,269.66061850078404,269.66061850078404,271.8773688003421,272.6606451002881,272.6606451002881,272.64421629998833,4.19,4.61,419,461,8,3,1.2,0.75,438,0,447,0.8999999999999999,1,n,0.5291164005175233,None,,,,,,,,sub-071,COM3,43.8,2026-02-05_10h27.31.135,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0257390092636,2026-02-05 10h27.57.227184 -0500,
5,0,5,0,272.6606451002881,,,,272.6451718006283,277.6442049006,277.64421090018004,277.6607108004391,285.6441331002861,285.6441331002861,287.8608780000359,288.64429360069335,288.64429360069335,288.62765650078654,4.61,4.19,461,419,8,3,1.2,0.75,438,1,447,0.8999999999999999,1,n,0.6327008996158838,None,,,,,,,,sub-071,COM3,43.8,2026-02-05_10h27.31.135,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0257390092636,2026-02-05 10h27.57.227184 -0500,
6,0,6,0,288.64429360069335,,,,288.62859510071576,293.62761180009693,293.62761720083654,293.64417460002005,301.62765820045024,301.62765820045024,303.84435690008104,304.6276915008202,304.6276915008202,304.6112505001947,4.71,4.09,471,409,8,3,1.2,0.75,438,2,446,0.7999999999999999,0,m,0.8220212999731302,None,,,,,,,,sub-071,COM3,43.8,2026-02-05_10h27.31.135,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0257390092636,2026-02-05 10h27.57.227184 -0500,
7,0,7,0,304.6276915008202,,,,304.61215320043266,309.6112256003544,309.6112319007516,309.62776260077953,317.61118570063263,317.61118570063263,319.8278779005632,320.61114700045437,320.61114700045437,320.5947855003178,4.18,4.62,418,462,8,3,1.2,0.75,438,3,447,0.8999999999999999,0,m,0.8576360000297427,None,,,,,,,,sub-071,COM3,43.8,2026-02-05_10h27.31.135,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0257390092636,2026-02-05 10h27.57.227184 -0500,
8,0,8,0,320.61114700045437,,,,320.59570820070803,325.5947369001806,325.59474300034344,325.6112897004932,333.5946663003415,333.5946663003415,335.81141200009733,336.5947366002947,336.5947366002947,336.5782991005108,4.65,4.15,465,415,8,3,1.2,0.75,438,0,448,0.9999999999999999,1,n,0.674193499609828,None,,,,,,,,sub-071,COM3,43.8,2026-02-05_10h27.31.135,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0257390092636,2026-02-05 10h27.57.227184 -0500,
9,0,9,0,336.5947366002947,,,,336.57920700032264,341.57818570081145,341.5781922005117,341.5947223007679,349.5782582005486,349.5782582005486,351.7949485005811,352.57830490078777,352.57830490078777,352.56174210086465,4.35,4.45,434,445,8,3,1.2,0.75,438,1,448,0.9999999999999999,1,n,0.4506255006417632,None,,,,,,,,sub-071,COM3,43.8,2026-02-05_10h27.31.135,2024_RDpaindiscrimination_QUEST,2023.2.3,60.0257390092636,2026-02-05 10h27.57.227184 -0500,
