trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,232.44695440000032,,0.011068400000112888,232.43054690000008,232.43097350000016,237.43048240000007,237.43048790000012,237.45064590000038,245.4305645000004,245.4305645000004,247.6637998000001,248.43047000000024,248.43047000000024,248.41396010000017,3.97,4.83,397,483,8,3,1.2,0.75,458,0,466,0.8,0,n,1.9585105000001022,None,,,,,,,,sub-072,COM3,45.8,2026-02-05_15h28.27.629,2024_RDpaindiscrimination_QUEST,2023.2.3,60.020659110741434,2026-02-05 15h28.41.275603 -0500,
1,0,1,0,248.43047000000024,,,,248.41514370000004,253.41396580000037,253.41397110000025,253.43052360000001,261.43063900000016,261.43063900000016,263.6305685000002,264.4305852000002,264.4305852000002,264.4140642000002,4.72,4.08,472,408,8,3,1.2,0.75,458,1,468,1,0,n,2.5383170000000064,None,,,,,,,,sub-072,COM3,45.8,2026-02-05_15h28.27.629,2024_RDpaindiscrimination_QUEST,2023.2.3,60.020659110741434,2026-02-05 15h28.41.275603 -0500,
2,0,2,0,264.4305852000002,,,,264.4150517000003,269.4141668000002,269.4141725000004,269.4306290000004,277.4140461000002,277.4140461000002,279.6308731000004,280.41416240000035,280.41416240000035,280.39764970000033,4.18,4.62,418,462,8,3,1.2,0.75,458,2,468,1,0,n,2.3303098999999747,None,,,,,,,,sub-072,COM3,45.8,2026-02-05_15h28.27.629,2024_RDpaindiscrimination_QUEST,2023.2.3,60.020659110741434,2026-02-05 15h28.41.275603 -0500,
3,0,3,0,280.41416240000035,,,,280.3985835000003,285.3976961000003,285.39770130000034,285.4142135000002,293.3976368000003,293.3976368000003,295.61432560000003,296.3976905000004,296.3976905000004,296.3811875000001,3.3,5.5,330,550,8,3,1.2,0.75,458,3,468,1,1,m,0.470985699999801,None,,,,,,,,sub-072,COM3,45.8,2026-02-05_15h28.27.629,2024_RDpaindiscrimination_QUEST,2023.2.3,60.020659110741434,2026-02-05 15h28.41.275603 -0500,
4,0,4,0,296.3976905000004,,,,296.3821917,301.38108060000013,301.38108580000016,301.3976018000003,309.3811810000002,309.3811810000002,311.5977505000001,312.38110770000003,312.38110770000003,312.36458570000013,3.76,5.04,376,504,8,3,1.2,0.75,458,0,465,0.7,0,n,0.3995469999999841,None,,,,,,,,sub-072,COM3,45.8,2026-02-05_15h28.27.629,2024_RDpaindiscrimination_QUEST,2023.2.3,60.020659110741434,2026-02-05 15h28.41.275603 -0500,
5,0,5,0,312.38110770000003,,,,312.36554270000033,317.36473560000013,317.3647410000003,317.38114270000005,325.3646165,325.3646165,327.5813165000004,328.36458800000037,328.36458800000037,328.3481195000004,4.47,4.33,447,433,8,3,1.2,0.75,458,1,467,0.8999999999999999,0,n,0.5397269999998571,None,,,,,,,,sub-072,COM3,45.8,2026-02-05_15h28.27.629,2024_RDpaindiscrimination_QUEST,2023.2.3,60.020659110741434,2026-02-05 15h28.41.275603 -0500,
6,0,6,0,328.36458800000037,,,,328.3491121000002,333.3481965000001,333.3482022000003,333.36475580000024,341.3480730000001,341.3480730000001,343.56470020000006,344.3480863,344.3480863,344.3315657000003,4.43,4.37,443,437,8,3,1.2,0.75,458,2,468,1,1,m,1.2361793999998554,None,,,,,,,,sub-072,COM3,45.8,2026-02-05_15h28.27.629,2024_RDpaindiscrimination_QUEST,2023.2.3,60.020659110741434,2026-02-05 15h28.41.275603 -0500,
7,0,7,0,344.3480863,,,,344.33254090000037,349.3315627000002,349.33156810000037,349.3481651000002,357.3315785,357.3315785,359.5482489000001,360.33158920000005,360.33158920000005,360.31507150000016,3.41,5.39,341,539,8,3,1.2,0.75,458,3,468,1,1,m,1.097101500000008,None,,,,,,,,sub-072,COM3,45.8,2026-02-05_15h28.27.629,2024_RDpaindiscrimination_QUEST,2023.2.3,60.020659110741434,2026-02-05 15h28.41.275603 -0500,
8,0,8,0,360.33158920000005,,,,360.3160090000001,365.3151961000003,365.3152021000001,365.3316440000003,373.3150294000002,373.3150294000002,375.5317573000002,376.31506750000017,376.31506750000017,376.29855320000024,4.68,4.12,468,412,8,3,1.2,0.75,458,0,467,0.9,0,n,1.8849451999999474,None,,,,,,,,sub-072,COM3,45.8,2026-02-05_15h28.27.629,2024_RDpaindiscrimination_QUEST,2023.2.3,60.020659110741434,2026-02-05 15h28.41.275603 -0500,
9,0,9,0,376.31506750000017,,,,376.2995256000004,381.29872090000026,381.2987267000003,381.31519670000034,389.298624,389.298624,391.5153543000001,392.2986466000002,392.2986466000002,392.2821785000001,4.6,4.2,459,420,8,3,1.2,0.75,458,1,468,1.0,0,n,0.3631393000000571,None,,,,,,,,sub-072,COM3,45.8,2026-02-05_15h28.27.629,2024_RDpaindiscrimination_QUEST,2023.2.3,60.020659110741434,2026-02-05 15h28.41.275603 -0500,
