trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,146.62941639998462,,0.011098099988885224,146.61301769997226,146.61339709995082,151.6129127999884,151.61291889997665,151.62947220000206,159.61290829995414,159.61290829995414,161.82954939996125,162.61295769998105,162.61295769998105,162.59642399998847,4.05,4.75,405,475,8,3,1.2,0.75,429,0,437,0.8,1,m,1.2151026999927126,None,,,,,,,,sub-062,COM3,42.9,2025-08-04_13h23.49.846,2024_RDpaindiscrimination_QUEST,2023.2.3,60.014247393005604,2025-08-04 13h23.58.110706 -0400,
1,0,1,0,162.61295769998105,,,,162.59760469995672,167.5964740999625,167.59648049995303,167.61299399996642,175.6131211000029,175.6131211000029,177.81310569995549,178.61311549996026,178.61311549996026,178.5966003999929,4.33,4.47,433,447,8,3,1.2,0.75,429,1,433,0.4,1,m,1.1196095999912359,None,,,,,,,,sub-062,COM3,42.9,2025-08-04_13h23.49.846,2024_RDpaindiscrimination_QUEST,2023.2.3,60.014247393005604,2025-08-04 13h23.58.110706 -0400,
2,0,2,0,178.61311549996026,,,,178.59751609998057,183.59661189996405,183.5966181999538,183.61322359996848,191.5965964999632,191.5965964999632,193.81334689998766,194.59667239995906,194.59667239995906,194.58011549996445,3.73,5.07,373,507,8,3,1.2,0.75,429,2,432,0.3,1,m,1.37557920004474,None,,,,,,,,sub-062,COM3,42.9,2025-08-04_13h23.49.846,2024_RDpaindiscrimination_QUEST,2023.2.3,60.014247393005604,2025-08-04 13h23.58.110706 -0400,
3,0,3,0,194.59667239995906,,,,194.5810622999561,199.58022139995592,199.58022959996015,199.5966435999726,207.58011129999068,207.58011129999068,209.7967347999802,210.58014429995092,210.58014429995092,210.5636401999509,4.58,4.22,458,422,8,3,1.2,0.75,429,3,432,0.3,1,m,1.8834454999887384,None,,,,,,,,sub-062,COM3,42.9,2025-08-04_13h23.49.846,2024_RDpaindiscrimination_QUEST,2023.2.3,60.014247393005604,2025-08-04 13h23.58.110706 -0400,
4,0,4,0,210.58014429995092,,,,210.56458469998324,215.5636930000037,215.5636991999927,215.58020079997368,223.56363379996037,223.56363379996037,225.780270999996,226.56365559995174,226.56365559995174,226.547155999986,3.38,5.42,338,542,8,3,1.2,0.75,429,0,432,0.3,0,n,1.704672199964989,None,,,,,,,,sub-062,COM3,42.9,2025-08-04_13h23.49.846,2024_RDpaindiscrimination_QUEST,2023.2.3,60.014247393005604,2025-08-04 13h23.58.110706 -0400,
5,0,5,0,226.56365559995174,,,,226.54814229998738,231.54717799997889,231.54718369996408,231.56367289996706,239.54707749997033,239.54707749997033,241.76381739997305,242.5470821999479,242.5470821999479,242.53055979998317,3.98,4.82,398,482,8,3,1.2,0.75,429,1,435,0.6,1,m,1.0567051999969408,None,,,,,,,,sub-062,COM3,42.9,2025-08-04_13h23.49.846,2024_RDpaindiscrimination_QUEST,2023.2.3,60.014247393005604,2025-08-04 13h23.58.110706 -0400,
6,0,6,0,242.5470821999479,,,,242.53148819995113,247.5306403999566,247.53064709994942,247.5471367999562,255.53064719995018,255.53064719995018,257.7473725999589,258.53074019995984,258.53074019995984,258.514185899985,4.63,4.17,463,417,8,3,1.2,0.75,429,2,435,0.6,0,n,1.8778145999531262,None,,,,,,,,sub-062,COM3,42.9,2025-08-04_13h23.49.846,2024_RDpaindiscrimination_QUEST,2023.2.3,60.014247393005604,2025-08-04 13h23.58.110706 -0400,
7,0,7,0,258.53074019995984,,,,258.51513869996415,263.51420469995355,263.5142099999939,263.53076399996644,271.5140767999692,271.5140767999692,273.73085769999307,274.5141980999615,274.5141980999615,274.4976406999631,3.96,4.84,396,484,8,3,1.2,0.75,429,3,438,0.8999999999999999,1,m,1.117362899996806,None,,,,,,,,sub-062,COM3,42.9,2025-08-04_13h23.49.846,2024_RDpaindiscrimination_QUEST,2023.2.3,60.014247393005604,2025-08-04 13h23.58.110706 -0400,
8,0,8,0,274.5141980999615,,,,274.49858279997716,279.497741899977,279.49774769996293,279.51420809997944,287.4976587999845,287.4976587999845,289.71436629997334,290.49770599999465,290.49770599999465,290.48125149996486,3.75,5.05,375,505,8,3,1.2,0.75,429,0,438,0.8999999999999999,0,n,1.8826462000142783,None,,,,,,,,sub-062,COM3,42.9,2025-08-04_13h23.49.846,2024_RDpaindiscrimination_QUEST,2023.2.3,60.014247393005604,2025-08-04 13h23.58.110706 -0400,
9,0,9,0,290.49770599999465,,,,290.48226619994966,295.4811890999554,295.4811950000003,295.4977392999572,303.4811877000029,303.4811877000029,305.6978559999843,306.4811256999965,306.4811256999965,306.46464639995247,3.39,5.41,339,541,8,3,1.2,0.75,429,1,439,1,1,m,0.9544592999736778,None,,,,,,,,sub-062,COM3,42.9,2025-08-04_13h23.49.846,2024_RDpaindiscrimination_QUEST,2023.2.3,60.014247393005604,2025-08-04 13h23.58.110706 -0400,
10,0,10,0,306.4811256999965,,,,306.4655640999554,311.464738199953,311.4647444000002,311.4812413000036,319.46458639996126,319.46458639996126,321.6813223999925,322.4646759000025,322.4646759000025,322.44817569997394,4.03,4.77,403,476,8,3,1.2,0.75,429,2,439,1,0,n,2.1745043000555597,None,,,,,,,,sub-062,COM3,42.9,2025-08-04_13h23.49.846,2024_RDpaindiscrimination_QUEST,2023.2.3,60.014247393005604,2025-08-04 13h23.58.110706 -0400,
11,0,11,0,322.4646759000025,,,,322.4491539999726,327.4481778999907,327.44818479998503,327.46472899999935,335.44818680000026,335.44818680000026,337.6648722999962,338.44821629999205,338.44821629999205,338.43172900000354,3.36,5.44,336,544,8,3,1.2,0.75,429,3,439,1,1,m,1.1194996999693103,None,,,,,,,,sub-062,COM3,42.9,2025-08-04_13h23.49.846,2024_RDpaindiscrimination_QUEST,2023.2.3,60.014247393005604,2025-08-04 13h23.58.110706 -0400,
12,0,12,0,338.44821629999205,,,,338.43265989999054,343.43174430000363,343.4317502999911,343.44822849996854,351.4316509999917,351.4316509999917,353.6482764999964,354.4316473999643,354.4316473999643,354.41513709997525,4.17,4.63,417,463,8,3,1.2,0.75,429,0,439,1,0,n,1.2118110000155866,None,,,,,,,,sub-062,COM3,42.9,2025-08-04_13h23.49.846,2024_RDpaindiscrimination_QUEST,2023.2.3,60.014247393005604,2025-08-04 13h23.58.110706 -0400,
13,0,13,0,354.4316473999643,,,,354.4161055999575,359.41525169997476,359.4152572999592,359.4318149999599,367.41521599999396,367.41521599999396,369.6319097999949,370.41524219996063,370.41524219996063,370.3987399999751,4.68,4.12,468,412,8,3,1.2,0.75,429,1,439,1,0,n,1.5889360000146553,None,,,,,,,,sub-062,COM3,42.9,2025-08-04_13h23.49.846,2024_RDpaindiscrimination_QUEST,2023.2.3,60.014247393005604,2025-08-04 13h23.58.110706 -0400,
14,0,14,0,370.41524219996063,,,,370.3996640999685,375.3986520000035,375.3986573999864,375.4152267999598,383.39872769999783,383.39872769999783,385.615416799963,386.39876339997863,386.39876339997863,386.3822339999606,4.04,4.76,404,476,8,3,1.2,0.75,429,2,439,1,1,m,1.3366737999604084,None,,,,,,,,sub-062,COM3,42.9,2025-08-04_13h23.49.846,2024_RDpaindiscrimination_QUEST,2023.2.3,60.014247393005604,2025-08-04 13h23.58.110706 -0400,
15,0,15,0,386.39876339997863,,,,386.38314839999657,391.3822721999604,391.3822779000038,391.3987797999871,399.382155899948,399.382155899948,401.5988523999695,402.38221319997683,402.38221319997683,402.36567979998654,4.4,4.4,440,440,8,3,1.2,0.75,429,3,439,1,0,n,1.289159199979622,None,,,,,,,,sub-062,COM3,42.9,2025-08-04_13h23.49.846,2024_RDpaindiscrimination_QUEST,2023.2.3,60.014247393005604,2025-08-04 13h23.58.110706 -0400,
