trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,153.45508799981326,,0.0034651998430490494,153.4389525000006,153.43934679985978,158.43870249995962,158.43870830000378,158.46160619985312,166.43864989979193,166.43864989979193,168.67187689989805,169.43856369983405,169.43856369983405,169.4220570998732,4.7,4.1,470,409,8,3,1.2,0.75,469,0,477,0.8,1,m,1.628482999978587,None,,,,,,,,sub-058,COM3,46.9,2025-06-24_08h27.10.903,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99894403848335,2025-06-24 08h27.32.105709 -0400,
1,0,1,0,169.43856369983405,,,,169.4232324999757,174.4222016998101,174.42220779997297,174.43873679987155,182.42215379979461,182.42215379979461,184.63884979998693,185.42217989987694,185.42217989987694,185.4056936998386,3.86,4.94,386,494,8,3,1.2,0.75,469,1,473,0.4,0,n,1.5702690000180155,None,,,,,,,,sub-058,COM3,46.9,2025-06-24_08h27.10.903,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99894403848335,2025-06-24 08h27.32.105709 -0400,
2,0,2,0,185.42217989987694,,,,185.40666689979844,190.40572239994071,190.4057283999864,190.42225850000978,198.40567199978977,198.40567199978977,200.6223653999623,201.40571319987066,201.40571319987066,201.38917979993857,3.96,4.84,396,484,8,3,1.2,0.75,469,2,476,0.7,1,m,1.482934100087732,None,,,,,,,,sub-058,COM3,46.9,2025-06-24_08h27.10.903,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99894403848335,2025-06-24 08h27.32.105709 -0400,
3,0,3,0,201.40571319987066,,,,201.39007640001364,206.38924899999984,206.3892567998264,206.40575199993327,214.3891741000116,214.3891741000116,216.6058241999708,217.38921499997377,217.38921499997377,217.37269479990937,3.97,4.83,397,483,8,3,1.2,0.75,469,3,476,0.7,1,m,1.1517522998619825,None,,,,,,,,sub-058,COM3,46.9,2025-06-24_08h27.10.903,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99894403848335,2025-06-24 08h27.32.105709 -0400,
4,0,4,0,217.38921499997377,,,,217.37363749998622,222.37269689980894,222.37270309985615,222.3892552999314,230.37268859986216,230.37268859986216,232.58938579983078,233.37271969998255,233.37271969998255,233.3562150998041,4.6,4.2,459,420,8,3,1.2,0.75,469,0,474,0.49999999999999994,0,n,1.8783243000507355,None,,,,,,,,sub-058,COM3,46.9,2025-06-24_08h27.10.903,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99894403848335,2025-06-24 08h27.32.105709 -0400,
5,0,5,0,233.37271969998255,,,,233.35714179999195,238.35622939979658,238.3562357998453,238.37276289984584,246.35618409980088,246.35618409980088,248.5728890998289,249.35622509988025,249.35622509988025,249.33972609997727,4.53,4.27,453,426,8,3,1.2,0.75,469,1,475,0.6,0,n,2.6353839999064803,None,,,,,,,,sub-058,COM3,46.9,2025-06-24_08h27.10.903,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99894403848335,2025-06-24 08h27.32.105709 -0400,
6,0,6,0,249.35622509988025,,,,249.34062509983778,254.33976879995316,254.33977529988624,254.35627429978922,262.3397001000121,262.3397001000121,264.556391999824,265.3397483997978,265.3397483997978,265.3231604998,3.57,5.23,357,523,8,3,1.2,0.75,469,2,476,0.7,1,m,0.9955994000192732,None,,,,,,,,sub-058,COM3,46.9,2025-06-24_08h27.10.903,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99894403848335,2025-06-24 08h27.32.105709 -0400,
7,0,7,0,265.3397483997978,,,,265.32410989981145,270.3232634998858,270.3232703998219,270.33978979988024,278.3232077998109,278.3232077998109,280.53977849986404,281.3230769999791,281.3230769999791,281.30672969995067,4.7,4.1,470,409,8,3,1.2,0.75,469,3,476,0.7,0,n,2.4326690000016242,None,,,,,,,,sub-058,COM3,46.9,2025-06-24_08h27.10.903,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99894403848335,2025-06-24 08h27.32.105709 -0400,
8,0,8,0,281.3230769999791,,,,281.3077023997903,286.30675939982757,286.30676539987326,286.3233004999347,294.30671659996733,294.30671659996733,296.5234065998811,297.3067671000026,297.3067671000026,297.29019249998964,4.31,4.49,430,449,8,3,1.2,0.75,469,0,477,0.7999999999999999,1,m,1.8700393999461085,None,,,,,,,,sub-058,COM3,46.9,2025-06-24_08h27.10.903,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99894403848335,2025-06-24 08h27.32.105709 -0400,
9,0,9,0,297.3067671000026,,,,297.2911363998428,302.2902893999126,302.2902954998426,302.3067452998366,310.29013879993,310.29013879993,312.50683309999295,313.29017689987086,313.29017689987086,313.2736552997958,3.83,4.97,383,497,8,3,1.2,0.75,469,1,477,0.7999999999999999,1,m,0.8931991001591086,None,,,,,,,,sub-058,COM3,46.9,2025-06-24_08h27.10.903,2024_RDpaindiscrimination_QUEST,2023.2.3,59.99894403848335,2025-06-24 08h27.32.105709 -0400,
