trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,trial.stopped,wait.started,wait.stopped,triggerrrs.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,triggerrrs.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,start_detect_cue,dur_pic,dur_rise,temp_plateau_sent,loca_thermode,pic_sent,quest_intens,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,Cali_fin.started,text.started,text.stopped,Cali_fin.stopped,mean_6_reversals,pic_a_utiliser,threshold,participant,com_thermode,temp_plateau,date,expName,psychopyVersion,frameRate,expStart,
10,0,10,0,294.95447300000023,,,,294.9389030000002,299.9380240999999,299.9380292999999,299.9545097,307.93795180000006,307.93795180000006,310.15465059999997,310.9379901000002,310.9379901000002,310.9214962000001,4.58,4.22,458,422,8,3,1.2,0.75,447,2,457,1,0,m,1.1440747999999985,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
11,0,11,0,310.9379901000002,,,,310.92244949999986,315.92153499999995,315.9215425000002,315.9380451000002,323.9214714,323.9214714,326.1381795000002,326.92150690000017,326.92150690000017,326.9049785000002,3.4,5.4,340,540,8,3,1.2,0.75,447,3,457,1,1,n,1.6126592000000528,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
12,0,12,0,326.92150690000017,,,,326.90589520000003,331.9050169000002,331.9050238,331.92155300000013,339.9049791000002,339.9049791000002,342.12167390000013,342.9050136000001,342.9050136000001,342.8885186000002,3.55,5.25,355,525,8,3,1.2,0.75,447,0,457,1,1,n,2.1525627000000895,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
13,0,13,0,342.9050136000001,,,,342.88949030000003,347.8885338,347.88853960000006,347.9050735999999,355.8885203,355.8885203,358.10511510000015,358.8884057999999,358.8884057999999,358.87189179999996,3.69,5.11,369,511,8,3,1.2,0.75,447,1,455,0.8,0,m,1.384813799999847,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
14,0,14,0,358.8884057999999,,,,358.8728363,363.87196330000006,363.87196840000024,363.8884886000001,371.8719314,371.8719314,374.08865049999986,374.8720615000002,374.8720615000002,374.8554726000002,4.57,4.23,457,423,8,3,1.2,0.75,447,2,456,0.9,0,m,1.0618687999999565,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
15,0,15,0,374.8720615000002,,,,374.85636490000024,379.85546650000015,379.8554718999999,379.8720641,387.85551750000013,387.85551750000013,390.07226100000025,390.85554690000026,390.85554690000026,390.83902369999987,3.89,4.91,389,491,8,3,1.2,0.75,447,3,457,1.0,1,n,1.5182604999999967,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
16,0,16,0,390.85554690000026,,,,390.8399500999999,395.83899109999993,395.83899680000013,395.8554875,403.83894390000023,403.83894390000023,406.0556928000001,406.83899759999986,406.83899759999986,406.8224507,3.87,4.93,387,493,8,3,1.2,0.75,447,0,457,1.0,0,m,1.3626220000001013,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
17,0,17,0,406.83899759999986,,,,406.8233805,411.82260780000024,411.82261340000014,411.8391623000002,419.8225295000002,419.8225295000002,422.03910769999993,422.8224556,422.8224556,422.8059295000003,3.73,5.07,373,507,8,3,1.2,0.75,447,1,457,1,0,m,1.4506356000001688,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
18,0,18,0,422.8224556,,,,422.80683720000025,427.8060553,427.80606149999994,427.82255609999993,435.80594740000015,435.80594740000015,438.0226440000001,438.8060246,438.8060246,438.78954520000025,3.32,5.48,332,548,8,3,1.2,0.75,447,2,457,1,1,n,1.8317787000000862,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
19,0,19,0,438.8060246,,,,438.7904690999999,443.78954299999987,443.78954810000005,443.80604059999996,451.78950380000015,451.78950380000015,454.00611519999984,454.78954620000013,454.78954620000013,454.7730292000001,4.71,4.09,471,409,8,3,1.2,0.75,447,3,457,1,0,m,1.351727100000062,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
20,0,20,0,454.78954620000013,,,,454.77398489999996,459.7730646,459.77306980000003,459.7895459000001,467.77303040000015,467.77303040000015,469.98971230000006,470.7730574000002,470.7730574000002,470.7565426000001,3.74,5.06,374,505,8,3,1.2,0.75,447,0,457,1,0,m,1.5646279000002323,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
21,0,21,0,470.7730574000002,,,,470.75744540000005,475.7566104000002,475.7566161,475.7731134999999,483.75654299999997,483.75654299999997,485.9732623,486.7565694,486.7565694,486.74005620000025,4.66,4.14,466,413,8,3,1.2,0.75,447,1,457,1,1,n,1.364983100000245,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
22,0,22,0,486.7565694,,,,486.74100610000005,491.74010279999993,491.7401084000003,491.75653520000014,499.7400431000001,499.7400431000001,501.95670070000006,502.7399800000003,502.7399800000003,502.7235707,3.89,4.91,389,491,8,3,1.2,0.75,447,2,457,1,0,m,1.2255651999998918,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
23,0,23,0,502.7399800000003,,,,502.7245557000001,507.7236321999999,507.7236379000001,507.74013620000005,515.7235341,515.7235341,517.9402837000002,518.7236333000001,518.7236333000001,518.7071148999999,3.82,4.98,382,498,8,3,1.2,0.75,447,3,457,1,1,n,1.4741730999999163,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
24,0,24,0,518.7236333000001,,,,518.7080916,523.7070355999999,523.7070412000003,523.7235746000001,531.7071114,531.7071114,533.9238371000001,534.7071704999998,534.7071704999998,534.6906300999999,3.76,5.04,376,504,8,3,1.2,0.75,447,0,457,1,0,m,1.6143569000000753,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
25,0,25,0,534.7071704999998,,,,534.691546,539.6907203999999,539.6907274999999,539.7072000000003,547.6906168,547.6906168,549.9073091999999,550.6907214000003,550.6907214000003,550.6741403999999,4.0,4.8,400,480,8,3,1.2,0.75,447,1,457,1,0,m,1.2870128999998087,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
26,0,26,0,550.6907214000003,,,,550.6750795000003,555.6740524000002,555.6740599,555.6906797000001,563.6740623000001,563.6740623000001,565.8907233999998,566.6740654999999,566.6740654999999,566.6575419000001,4.4,4.4,440,440,8,3,1.2,0.75,447,2,457,1,0,m,1.354866199999833,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
27,0,27,0,566.6740654999999,,,,566.6585533000002,571.6576611,571.657667,571.6741465,579.6576509000001,579.6576509000001,581.8742892,582.6576986999999,582.6576986999999,582.6412384999999,3.3,5.5,330,550,8,3,1.2,0.75,447,3,457,1,0,m,1.299471000000267,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
28,0,28,0,582.6576986999999,,,,582.6422175000002,587.6412071,587.6412123999999,587.6577355,595.6412,595.6412,597.8578495000002,598.6411954,598.6411954,598.6246335999999,4.16,4.64,416,463,8,3,1.2,0.75,447,0,457,1,1,n,1.264495800000077,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
29,0,29,0,598.6411954,,,,598.6255242000002,603.6246245000002,603.6246295999999,603.6412218,611.6246762999999,611.6246762999999,613.8413500000001,614.6247228000002,614.6247228000002,614.6082004,3.77,5.03,377,503,8,3,1.2,0.75,447,1,457,1,0,m,1.2726663999997072,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
30,0,30,0,614.6247228000002,,,,614.6091151,619.6081819999999,619.6081881,619.6246636000001,627.6082448000002,627.6082448000002,629.8248853,630.6081386000001,630.6081386000001,630.5916384000002,3.32,5.48,332,548,8,3,1.2,0.75,447,2,457,1,0,m,1.4452309999996942,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
31,0,31,0,630.6081386000001,,,,630.5926008000001,635.5917567000001,635.5917642,635.6082935,643.5915902000002,643.5915902000002,645.8084060000001,646.5916235,646.5916235,646.5751304,4.5,4.3,450,430,8,3,1.2,0.75,447,3,457,1,1,n,1.3900315999999293,None,,,,,,,,sub-061,COM3,44.7,2025-07-31_08h44.22.407,2024_RDpaindiscrimination_QUEST,2023.2.3,60.00913339017034,2025-07-31 08h44.41.185380 -0400,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.5759833000002,646.5916235,652.5917746999999,652.5751799,0.7000000000000001,45.400000000000006,failed,,,,,,,,,
