trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,loop_test.thisRepN,loop_test.thisTrialN,loop_test.thisN,loop_test.thisIndex,loop_eval_discri.thisRepN,loop_eval_discri.thisTrialN,loop_eval_discri.thisN,loop_eval_discri.thisIndex,loop_eval.thisRepN,loop_eval.thisTrialN,loop_eval.thisN,loop_eval.thisIndex,loop_discri.thisRepN,loop_discri.thisTrialN,loop_discri.thisN,loop_discri.thisIndex,thisRow.t,notes,Set_up.started,Set_up.stopped,electrode_check.started,electrode_check.stopped,instructions_eval.started,instructions_eval.stopped,pause_5_test.started,pause_5_test.stopped,Phase_Test.started,thermode_locali.started,Phase_Test.stopped,loca_thermode,condition,temp_trial_sent,eval_douleur.started,eval_douleur.stopped,ratingScale.response,ratingScale.rt,thermode_locali.stopped,Fin_test.started,text.started,Fin_test.stopped,pause_5_EVA.started,pause_5_EVA.stopped,tâche_EVA.started,thermode_locali_EVA.started,thermode_locali_EVA.stopped,tâche_EVA.stopped,instructions_discrim.started,instructions_discrim.stopped,pause_5_pic.started,pause_5_pic.stopped,tâche_PIC.started,thermode_locali_pic.started,percu_or.started,responser.started,thermode_locali_pic.stopped,percu_or.stopped,responser.stopped,tâche_PIC.stopped,dur_plateau1,dur_plateau2,dur_plateau1_sent,dur_plateau2_sent,start_plateau_2_resp,dur_pic,dur_rise,pic_presence,pic_response,discrimin_resp.keys,discrimin_resp.rt,discrimin_resp.duration,break_entre_bloc.started,break_entre_bloc.stopped,merci.started,merci.stopped,participant,temp_flat,temp_active,temp_pic_set,com_thermode,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,,,,,,,,,,,,,279.3561726999469,,0.0027276999317109585,259.5561897000298,259.556588599924,264.6062054000795,264.60621310025454,279.3230908000842,279.32340750005096,284.33960850024596,284.3396140001714,284.35624499991536,296.3397560999729,0,inactive,47.1,296.3399968999438,307.1748231998645,4.500000000000058,10.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-070,47.1,44.0,46.2,COM3,2025-11-17_13h46.09.747,2024_RDpaindiscrimination_maintask,2023.2.3,59.992500866322054,2025-11-17 13h46.34.014724 -0500,
0,0,0,0,1,0,1,0,,,,,,,,,,,,,307.18994199996814,,,,,,,,307.1757141002454,312.17339819995686,312.1734037999995,312.1899296999909,324.17365020001307,1,inactive,47.1,324.1737858001143,329.14174700016156,28.00000000000015,4.949,324.2067475002259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-070,47.1,44.0,46.2,COM3,2025-11-17_13h46.09.747,2024_RDpaindiscrimination_maintask,2023.2.3,59.992500866322054,2025-11-17 13h46.34.014724 -0500,
0,0,0,0,2,0,2,0,,,,,,,,,,,,,329.156799599994,,,,,,,,329.142084099818,334.14033260010183,334.14033759990707,334.1568563999608,346.1406362000853,2,active,44.0,346.1407702998258,350.5250687999651,4.500000000000164,4.364,346.17360430024564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-070,47.1,44.0,46.2,COM3,2025-11-17_13h46.09.747,2024_RDpaindiscrimination_maintask,2023.2.3,59.992500866322054,2025-11-17 13h46.34.014724 -0500,
0,0,0,0,3,0,3,0,,,,,,,,,,,,,350.5404639998451,,,,,,,,350.5258487001993,355.5239734002389,355.5239794999361,355.5404505999759,367.52425180003047,3,active,44.0,367.5243850001134,372.50938470009714,7.5000000000002025,4.965,367.55726590007544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-070,47.1,44.0,46.2,COM3,2025-11-17_13h46.09.747,2024_RDpaindiscrimination_maintask,2023.2.3,59.992500866322054,2025-11-17 13h46.34.014724 -0500,
0,0,0,0,4,0,4,0,,,,,,,,,,,,,372.5240698000416,,,,,,,,372.5101517001167,377.50755320023745,377.50755860004574,377.5240731998347,389.50785510009155,0,inactive,47.1,389.50799350021407,394.47710329992697,4.000000000000164,4.95,389.540893800091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-070,47.1,44.0,46.2,COM3,2025-11-17_13h46.09.747,2024_RDpaindiscrimination_maintask,2023.2.3,59.992500866322054,2025-11-17 13h46.34.014724 -0500,
0,0,0,0,5,0,5,0,,,,,,,,,,,,,394.4909433000721,,,,,,,,394.47786850016564,399.4743921998888,399.4743980001658,399.4908798998222,411.47467439994216,1,active,44.0,411.47481080004945,415.2268731999211,0.0,3.732,411.50769460015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-070,47.1,44.0,46.2,COM3,2025-11-17_13h46.09.747,2024_RDpaindiscrimination_maintask,2023.2.3,59.992500866322054,2025-11-17 13h46.34.014724 -0500,
0,0,0,0,6,0,6,0,,,,,,,,,,,,,415.2411767002195,,,,,,,,415.2276560999453,420.22461580019444,420.22462170012295,420.24115120014176,432.22495030006394,2,inactive,47.1,432.2250842000358,435.64343240018934,43.00000000000003,3.398,432.2579895998351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-070,47.1,44.0,46.2,COM3,2025-11-17_13h46.09.747,2024_RDpaindiscrimination_maintask,2023.2.3,59.992500866322054,2025-11-17 13h46.34.014724 -0500,
0,0,0,0,7,0,7,0,,,,,,,,,,,,,435.65803579986095,,,,,,,,435.6441854001023,440.6415412002243,440.6415474000387,440.6581012001261,452.64188650017604,3,active,44.0,452.6420224001631,455.7099779997952,12.499999999999993,3.048,452.67490180023015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-070,47.1,44.0,46.2,COM3,2025-11-17_13h46.09.747,2024_RDpaindiscrimination_maintask,2023.2.3,59.992500866322054,2025-11-17 13h46.34.014724 -0500,
0,0,0,0,8,0,8,0,,,,,,,,,,,,,455.72493029991165,,,,,,,,455.71072829980403,460.7084590001032,460.70846439991146,460.7250231001526,472.7087989002466,0,active,44.0,472.70893249986693,477.4100854001008,0.0,4.68,472.74180730013177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-070,47.1,44.0,46.2,COM3,2025-11-17_13h46.09.747,2024_RDpaindiscrimination_maintask,2023.2.3,59.992500866322054,2025-11-17 13h46.34.014724 -0500,
0,0,0,0,9,0,9,0,,,,,,,,,,,,,477.42520860023797,,,,,,,,477.410842299927,482.40875930013135,482.40876549994573,482.4253116999753,494.40908259991556,1,inactive,47.1,494.4092192002572,497.6442764000967,49.500000000000036,3.215,494.44211499998346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sub-070,47.1,44.0,46.2,COM3,2025-11-17_13h46.09.747,2024_RDpaindiscrimination_maintask,2023.2.3,59.992500866322054,2025-11-17 13h46.34.014724 -0500,
